,img_path,label
100,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.241.png,Ш
101,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.319.png,Ш
102,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.348.png,Ш
103,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.138.png,Ш
104,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.289.png,Ш
105,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.146.png,Ш
106,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.104.png,Ш
107,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.340.png,Ш
108,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.284.png,Ш
109,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.155.png,Ш
110,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.44.png,Ш
111,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.97.png,Ш
112,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.307.png,Ш
113,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.230.png,Ш
114,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.243.png,Ш
115,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.45.png,Ш
116,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.22.png,Ш
117,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.367.png,Ш
118,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.48.png,Ш
119,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.64.png,Ш
120,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.136.png,Ш
121,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.121.png,Ш
122,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.170.png,Ш
123,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.59.png,Ш
124,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.67.png,Ш
125,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.347.png,Ш
126,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.209.png,Ш
127,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.200.png,Ш
128,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.19.png,Ш
129,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.26.png,Ш
130,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.257.png,Ш
131,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.207.png,Ш
132,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.160.png,Ш
133,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.342.png,Ш
134,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.23.png,Ш
135,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.114.png,Ш
136,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.118.png,Ш
137,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.219.png,Ш
138,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.298.png,Ш
139,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.73.png,Ш
140,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.39.png,Ш
141,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.5.png,Ш
142,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.304.png,Ш
143,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.92.png,Ш
144,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.184.png,Ш
145,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.278.png,Ш
146,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.163.png,Ш
147,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.247.png,Ш
148,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.249.png,Ш
149,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.82.png,Ш
150,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.203.png,Ш
151,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.226.png,Ш
152,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.154.png,Ш
153,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.38.png,Ш
154,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.6.png,Ш
155,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.31.png,Ш
156,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.320.png,Ш
157,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.292.png,Ш
158,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.280.png,Ш
159,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.116.png,Ш
160,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.267.png,Ш
161,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.69.png,Ш
162,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.174.png,Ш
163,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.162.png,Ш
164,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.189.png,Ш
165,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.159.png,Ш
166,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.205.png,Ш
167,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.77.png,Ш
168,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.7.png,Ш
169,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.316.png,Ш
170,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.242.png,Ш
171,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.103.png,Ш
172,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.213.png,Ш
173,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.261.png,Ш
174,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.56.png,Ш
175,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.182.png,Ш
176,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.1.png,Ш
177,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.158.png,Ш
178,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.253.png,Ш
179,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.212.png,Ш
180,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.28.png,Ш
181,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.70.png,Ш
182,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.358.png,Ш
183,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.135.png,Ш
184,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.96.png,Ш
185,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.220.png,Ш
186,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.223.png,Ш
187,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.338.png,Ш
188,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.112.png,Ш
189,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.224.png,Ш
190,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.344.png,Ш
191,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.291.png,Ш
192,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.232.png,Ш
193,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.317.png,Ш
194,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.181.png,Ш
195,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.331.png,Ш
196,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.124.png,Ш
197,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.166.png,Ш
198,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.345.png,Ш
199,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.271.png,Ш
200,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.122.png,Ш
201,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.355.png,Ш
202,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.231.png,Ш
203,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.126.png,Ш
204,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.364.png,Ш
205,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.276.png,Ш
206,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.353.png,Ш
207,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.206.png,Ш
208,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.297.png,Ш
209,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.371.png,Ш
210,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.282.png,Ш
211,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.94.png,Ш
212,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.152.png,Ш
213,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.54.png,Ш
214,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.32.png,Ш
215,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.80.png,Ш
216,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.339.png,Ш
217,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.275.png,Ш
218,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.201.png,Ш
219,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.61.png,Ш
220,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.251.png,Ш
221,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.185.png,Ш
222,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.312.png,Ш
223,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.148.png,Ш
224,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.99.png,Ш
225,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.58.png,Ш
226,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.123.png,Ш
227,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.296.png,Ш
228,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.366.png,Ш
229,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.228.png,Ш
230,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.327.png,Ш
231,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.321.png,Ш
232,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.286.png,Ш
233,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.186.png,Ш
234,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.66.png,Ш
235,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.153.png,Ш
236,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.110.png,Ш
237,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.35.png,Ш
238,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.109.png,Ш
239,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.128.png,Ш
240,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.300.png,Ш
241,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.260.png,Ш
242,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.195.png,Ш
243,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.75.png,Ш
244,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.235.png,Ш
245,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.359.png,Ш
246,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.177.png,Ш
247,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.57.png,Ш
248,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.273.png,Ш
249,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.127.png,Ш
250,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.369.png,Ш
251,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.175.png,Ш
252,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.234.png,Ш
253,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.129.png,Ш
254,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.299.png,Ш
255,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.323.png,Ш
256,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.81.png,Ш
257,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.229.png,Ш
258,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.145.png,Ш
259,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.293.png,Ш
260,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.33.png,Ш
261,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.215.png,Ш
262,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.193.png,Ш
263,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.356.png,Ш
264,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.111.png,Ш
265,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.168.png,Ш
266,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.151.png,Ш
267,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.105.png,Ш
268,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.46.png,Ш
269,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.41.png,Ш
270,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.281.png,Ш
271,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.130.png,Ш
272,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.72.png,Ш
273,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.20.png,Ш
274,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.214.png,Ш
275,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.42.png,Ш
276,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.21.png,Ш
277,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.252.png,Ш
278,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.217.png,Ш
279,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.303.png,Ш
280,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.360.png,Ш
281,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.24.png,Ш
282,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.285.png,Ш
283,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.225.png,Ш
284,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.178.png,Ш
285,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.262.png,Ш
286,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.352.png,Ш
287,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.3.png,Ш
288,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.63.png,Ш
289,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.0.png,Ш
290,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.15.png,Ш
291,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.329.png,Ш
292,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.60.png,Ш
293,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.274.png,Ш
294,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.337.png,Ш
295,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.74.png,Ш
296,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.190.png,Ш
297,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.25.png,Ш
298,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.333.png,Ш
299,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.244.png,Ш
300,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.188.png,Ш
301,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.283.png,Ш
302,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.351.png,Ш
303,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.131.png,Ш
304,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.141.png,Ш
305,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.125.png,Ш
306,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.43.png,Ш
307,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.239.png,Ш
308,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.140.png,Ш
309,/opt/ProjectsPy/0_DATASETS/Cyrillic/Ш/Ш.335.png,Ш
